jobId,title,companyId,category,deadline,experience,education,requirements,preferences,salary,jobType,jobLocation,details,jobWebsite,hits,titleImageUrl,detailsImageUrl,bookmarks,createdAt,modifiedAt
21,서울아산병원 심장내과 임상 연구 간호사(개인 PI 교수 소속),2,임상연구,2023-01-31 00:00:00,경력 무관,대졸 이상 (4년),"ㆍ경력 : 경력 1년 이상 (연구원, 팀원급)
ㆍ CRC 업무 경력자 우대
ㆍ임상시험 종사자  교육 이수",,"연봉 3,000 만원 (주 40시간)",위촉직,서울 송파구,"* 모집부문 및 상세내용

[공통 자격요건]
ㆍ학력 : 대졸 이상 (4년)
서울아산병원 심장내과 임상 연구 간호사 (교수 소속) 심장내과 1명

[지원자격]
ㆍ경력 : 경력 1년 이상 (연구원, 팀원급)
ㆍCRC 업무 경력자 우대
ㆍ임상시험 종사자  교육 이수

[근무조건]
ㆍ근무형태 : 위촉연구원
ㆍ근무일시 : 주 5일(월~금) 08:30~17:30
ㆍ근무지역 : (05505) 서울 송파구 올림픽로43길 88 서울아산병원 - 서울 2호선 잠실나루 에서 800m 이내

[전형절차]
서류전형 - 1차면접 - 최종합격

[접수기간 및 방법]
ㆍ접수기간 : 2022년 12월 20일 (화) 09시 ~ 2023년 1월 19일 (목) 24시
ㆍ접수방법 : 사람인 입사지원
ㆍ이력서양식 : 사람인 온라인 이력서

[유의사항]
ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.",https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44676679&view_type=search,14.0,,,0.0,2023.02.04 16:00:00,
22,[류마티스내과] 연구간호사(CRC) 신입&경력 모집 공고,24,임상연구,2023-01-10 00:00:00,경력 무관,대졸 이상 (4년),,"해당직무 근무경험, 임상경력 1년 이상, CRC 경력자 우선 선발","연봉 2,600 만원 (주 40시간)",계약직,대구 중구,"지원자격
ㆍ경력 : 신입/경력 (년수무관)
ㆍ기타 필수 사항
- 간호학

우대사항
ㆍ해당직무 근무경험, 임상경력 1년 이상, CRC 경력자 우선 선발",https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44698978&view_type=search,8.0,,,0.0,2023.02.04 16:00:00,
23,[동아대학교병원] 혈액종양내과 연구간호사(CRC) 모집,25,임상연구,2023-01-16 00:00:00,경력 무관,"대졸 이상 (2,3년 이상)","간호대졸, 간호사 자격증",,월급 230 만원 (주 35시간),프리랜서,부산 서구,"지원자격
ㆍ경력 : 무관 (신입도 지원 가능)
ㆍ기타 필수 사항
- 간호학
- 간호사",https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44775946&view_type=search,25.0,,,0.0,2023.02.04 16:00:00,
24,충남대학교병원 혈액종양내과 연구간호사,26,임상연구,2023-03-05 00:00:00,경력 무관,대졸 이상 (4년제),"- 간호학
- 간호사","해당직무 근무경험, 문서작성 우수자","연봉 2,800 만원 (주 35시간)",계약직,대전 중구,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44760889&view_type=search,55.0,,,0.0,2023.02.04 16:00:00,2023-03-11 13:17:42
26,[용인세브란스병원] 심장내과 외래파트 CRC연구원 모집,28,임상연구,2023-01-18 00:00:00,경력 무관,대졸(4년제) 이상,간호사면허증 소지자,해당직무 근무경험 우대,월급 250 만원 (주 40시간),계약직 무기계약직,경기 용인시,"** 외래 연구 업무를 도와줄 연구간호사 1분을 구인합니다. 많은 관심과 지원 부탁드립니다 !


◆ 모집부분 및 자격요건

- 심장내과 연구간호사(CRC) (1명)

- 해당직무 근무경험 우대

- (필수) 간호사면허증 소지자

​

◆ 근무조건

- 근무형태: 개인 PI소속 계약직 *산학협력단 소속X / 모집인원: 1명

- 근무일시: 주 5일 (월~금) 오전 9시~오후 5시

- 급여: 월급 250만원(세후) *경력에따라 협의가능합니다 !

- 근무지역: (16995) 경기 용인시 기흥구 동백죽전대로 363 용인세브란스병원-에버라인 동백에서 500M이내

​

◆ 제출서류

- 자유양식 이력서(임상연구 참여 경력이 있는 분은 IIT/SIT/연구제목 등 기재요망)

- 자기소개서

- 임상시험 종사자 이수교육현황 (없다면 계획을 기입)

​

◆ 접수방법 및 기간

- 접수기간 : 2022년 12월 07일(수) 14시 ~ 채용시까지

- 접수방법 : E-MAIL 지원(byoung0527@yuhs.ac)

​

**이력서 제목에 지원하는 임상과 기재 필수.

ex)[심장_외래] 000연구간호사 지원 이력서

​

◆ 우대사항

- 해당직무 근무경험 우대",https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44594252&view_type=search,63.0,,,1.0,2023.02.04 16:00:00,
27,[동아제약] 보건관리자 경력직 채용,29,보건관리자,2023-01-16 00:00:00,경력,전문대졸 이상,"- 경력 : 관련 경력 1년 이상 (기업체 및 연구소 보건관리 경력)
- 기타 : 산업위생기사/인간공학기사/산업보건지도사/간호사 중 1개 이상 소지","- 산업위생학, 보건학, 간호학 관련 전공
- 원활한 커뮤니케이션 역량 보유(문서 작업 및 보고 스킬 등)",,계약직 1년 - 기간제,서울 동대문구,"[담당업무]
- 보건 업무 기획 및 관리
  : 건강검진 관리, 근골격계 질환 예방 활동,
   심뇌혈관계질환 유소견자 및 요관찰자 건강 증진 활동, 직무 스트레스 관리 활동 등
- 사업장 순회점검을 통한 보건사항 지도 및 조치
- 국민건강보험/장애인고용부담금 관련 제반 업무 수행


[자격요건]
필수요건
- 학력 : 전문대졸 이상
- 경력 : 관련 경력 1년 이상 (기업체 및 연구소 보건관리 경력)
- 기타 : 산업위생기사/인간공학기사/산업보건지도사/간호사 중 1개 이상 소지
            
우대요건
- 산업위생학, 보건학, 간호학 관련 전공
- 원활한 커뮤니케이션 역량 보유(문서 작업 및 보고 스킬 등)",https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44813801&view_type=search,31.0,,,1.0,2023.02.04 16:00:00,
28,Health manager(보건관리자),30,보건관리자,2023-04-14 00:00:00,경력,대졸 이상 (4년제),"- 간호사 자격증 소지자 필수
- 2~3 년 경력 필수
- 영어 커뮤니케이션 가능자",,,"계약직 1년, 정규직 전환 가능",서울 종로구,,https://jobs.siemens.com/jobs/325877?lang=en-us&previousLocale=en-US,123.0,,https://talliapp.com/image?num_images=50,3.0,2023.02.04 16:00:00,2023-04-15 11:45:46
29,현대백화점 더현대 서울 보건관리자(간호사) 채용,31,보건관리자,2023-01-29 00:00:00,경력 무관,학력 무관,,간호사 자격증,"연봉 2,600 만원 (주 40시간)",정규직 (수습기간 2개월),서울 영등포구,"현대백화점 더현대 서울 보건관리자 (의무실/간호사) 채용 0명

[지원자격]
ㆍ경력 : 무관 (신입도 지원 가능)

[우대사항]
ㆍ간호사 자격증

[담당업무]
ㆍ백화점 내 의무실 상주
ㆍ환자발생 시 응급조치
ㆍ기타 보건관리자 업무 전반",https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=44745008&view_type=list,137.0,,,5.0,2023.02.04 16:00:00,
30,[HYBE] 안전관리자,32,보건관리자,2023-02-15 00:00:00,경력,대졸 이상 (4년제),"• 학사 이상
• 최소 2년 이상 관련 업무 경력자 (안전관리, 위기 대응 등)
• 안전관리자로 법적 선임이 가능한 분 (아래 항목 중 1개 이상 해당하는 분)
• 산업안전기사 또는 산업안전산업기사 자격증 소지자
• 산업안전 관련 학위 취득자
• 전담 안전관리자 지정이 필수인 사업장에서 10년 이상 안전관련 업무 경력 보유자
• 산업안전보건법 이해 관련 업무 수행 경험자
• 해외여행에 결격사유가 없는 분","• 산업안전 관련 전공자
• 공연장, 촬영 현장 등 관련 현장 경험을 보유한 분
• 소방, 전기, 위험물에 대한 안전관리 경험을 보유한 분
• 외국어 커뮤니케이션 (영어, 일본어 등)이 원활한 분
• 대중문화, 엔터테인먼트 산업에 대한 관심과 이해도가 높은 분
• MS-Office/G Suite 활용한 문서작성 및 문서기반 커뮤니케이션/보고에 능숙한 분",,정규직,서울 용산구 한강대로 42,,https://careers.hybecorp.com/job/%EC%84%9C%EC%9A%B8-HYBE-%EC%95%88%EC%A0%84%EA%B4%80%EB%A6%AC%EC%9E%90-%ED%95%9C%EA%B5%AD/10094344/,2.0,,https://talliapp.com/image?num_images=57,0.0,2023.02.04 16:00:00,
31,[LG헬로비전] 보건관리자 경력사원 채용(계약직),33,보건관리자,2023-02-17 00:00:00,경력,대졸 이상 (4년제),"• 학사 이상
• 간호사 면허 보유자
• 해외여행에 결격사유가 없는 자로 남자의 경우 병역필 또는 면제자","• 산업체간호사 경력 2년 이상 우대
• 국가 유공자, 보훈 대상자는 관련 법에 의거하여 우대",,계약직,서울 마포구 상암동,"[직무 및 주요업무]
• 보건관리자(육아휴직 대체인력)
• 케어센터(건강관리실) 운영
• 건강검진 운영 및 검진 사후관리
• EAP(근로자지원프로그램) 심리상담 운영
• 헬스키퍼실 운영
• 전염병 예방 활동
• 그 외 산업안전보건법 시행령 제22조 보건관리자 업무",https://careers.lg.com/app/job/RetrieveJobNoticesDetail.rpi?jobNoticeId=397694,0.0,,https://talliapp.com/image?num_images=59,0.0,2023.02.04 16:00:00,
32,[여의도성모] 적정진료관리팀 보험심사간호사 채용 공고,34,보험심사,2023-02-08 00:00:00,경력 무관,"초대졸 이상 (2, 3년제)","• 간호사 면허 소지자
• 남자는 병역을 필하거나 면제자에 한함","• 보험심사간호사 또는 보험심사관리사 1급 자격증 소지자 우대
• 종합병원 보험심사업무 1년 이상 경력자
• 보훈대상, 국가유공자, 장애인 우대",총무팀 담당자 별도 문의,계약직,"서울 영등포구 63로 10 (여의도동, 여의도성모병원)",,https://www.cmcsungmo.or.kr/page/board/recruit/498367?p=1&s=12&q=%7B%22all%22%3A%22%EB%B3%B4%ED%97%98%22%7D,0.0,,https://talliapp.com/image?num_images=61,0.0,2023.02.04 16:00:00,
33,간호직 5급 간호사(보험심사팀) 채용,35,보험심사,2023-02-16 00:00:00,경력,"초대졸 이상 (2, 3년제)","1. 간호사 면허증 소지자
2. 보험심사관리사(간호사) 자격증 소지자
3. 종합병원 이상의 의료기관에서 임상경력 3년 이상 경력자
4. 종합병원 이상의 의료기관에서 보험심사 업무 1년 이상 경력자","• 신포괄수가제도 경력자
• 요양급여 적정성평가 경력자","월 3,486천원 ~ 5,048천원
*연장근로수당 등은 별도 지급",계약직,서울 중구 을지로 245,,https://nmc.recruiter.co.kr/app/jobnotice/view?systemKindCode=MRS2&jobnoticeSn=130832,0.0,,https://talliapp.com/image?num_images=63,0.0,2023.02.04 16:00:00,
34,[에이스손해보험] 기업보험 언더라이터 (신입),36,보험심사,2023-05-14 00:00:00,신입,대졸 이상 (4년제),• 4년제 대학 졸업자 또는 졸업예정자 (Full time 근무가 가능하신 분),"• 영어 활용에 능숙하신 분
• 1~3년정도의 업계 경력을 보유하신 분
• 엑셀 및 파워포인트 기술을 보유하신 분",면접 후 결정,정규직,서울 종로구 종로1길 50 더케이트윈타워,,https://chubb.applyin.co.kr/jobs/8023,58.0,,https://talliapp.com/image?num_images=66,0.0,2023.02.04 16:00:00,2023-05-15 20:14:43
35,[삼성전자] 2023년 DX부문 Global EHS센터 안전보건분야 경력사원 채용,37,보건관리자,2023-02-10 00:00:00,경력,"초대졸 이상 (2, 3년제)","• 간호학 전공 전문학사 이상 및 간호사 자격증 소지자
• 병역필 또는 면제자로 해외여행에 결격 사유가 없는 자","• 산업위생/인간공학 자격 보유자 또는 보건관리자 경력 우대
• 학사학위 취득후 2년 이상 유관경력 보유자
※ 석/박사 학위취득(예정)자의 경우 수학기간을 경력기간으로 인정",,계약직,수원 사업장,"[수행 업무]
• 임직원 건강진단 및 사후관리
• 임직원 건강증진 프로그램 운영
• 건강홍보물 제작 및 배포 등",https://www.samsungcareers.com/rec/apply/ComResumeServlet?cmd=pstMain#,2.0,,https://talliapp.com/image?num_images=68,0.0,2023.02.04 16:00:00,
36,[대전] 직업건강협회 대전보건안전센터 소규모 사업장 보건관리지원 간호사 및 산업위생기사 채용,21,보건관리자,2023-02-10 00:00:00,경력 무관,"초대졸 이상 (2, 3년제)",,"• 자기차량 소유자 및 운전면허 소지자
• 산업보건경력 우대",협회 내규,계약직,대전 서구 월평새뜸로 20번길 14 2층,"• 전형절차
이력서 이메일 접수 후 면접
(edunurse2@naver.com)

• 담당자 연락처 :
고현숙 국장 042-582-9052
신경련 차장 010-5532-9326",http://www.kaohn.or.kr/bbs/board.php?tbl=bbs81_1&mode=VIEW&num=891&category=&findType=&findWord=&sort1=&sort2=&it_id=&shop_flag=&mobile_flag=&view_flag=&seminar=&page=1,0.0,,https://talliapp.com/image?num_images=70,0.0,2023.02.04 16:00:00,
37,2023년 상반기 전문인력 채용 (보건관리자),38,보건관리자,2023-02-15 00:00:00,경력,"초대졸 이상 (2, 3년제)","• '의료법'에 따른 간호사로서 해당 분야* 3년 이상 경력자
*해당 분야: '산업안전보건법'에 의한 보건관리자 또는 병원 간호사
• 남성의 경우 군필 또는 면제자에 한함
• 공사 채용 결격사유에 해당되지 않는 자
• 면접합격자 발표일 이후부터 근무가 가능한 자","• 보건관리자 경력자
• 국가유공자 등 예우 및 지원에 관한 법률에 의한 취업지원 대상자",보유 자격이나 경력에 따라 차등 책정 예정,정규직,충청권,"[채용직급 및 인원]
• 보건관리자 사무영업 6급 (2명)

[담당업무]
• 보건관리자[산안법시행령 제22조(보건관리자자의 업무 등)] 업무
   - 의료법(제2조) 정한 간호사의 일반업무
   - 보건업무지도, 건강관리실 운영 및 관리업무
   - 임직원 건강진단, 작업환경측정, 사후관리 면담업무

[제출방법]
• 온라인 접수(방문 및 우편접수 불가), 응시자 본인 작성

[담당자 연락처]
• 안전총괄본부: 042-615-5438",https://korail.incruit.com/hire/viewhire.asp?projectid=104,0.0,,https://talliapp.com/image?num_images=73,0.0,2023.02.04 16:00:00,
38,국립과학수사연구원 2023년도 제1회 신규채용시험 공고 (보건관리자),39,보건관리자,2023-02-22 00:00:00,경력,"초대졸 이상 (2, 3년제)","• 간호사 면허증 또는 산업위생관리기사 또는 인간공학기사 자격증을 소지 후 관련 분야 3년 이상 경력이 있는 자
• 산업위생관리산업기사 자격증 소지 후 관련분야* 6년 이상 경력이 있는 자
*관련분야: 채용 대상 직무와 관련된 업무 경력

※ 자격증별 상위 자격증 소지자도 자격요건 갖춘 것으로 인정
※ 위 자격요건 사항 중 1개 이상에 해당되면 응시 가능","• 관련분야 근무경력
*관련분야: 채용 대상 직무와 관련된 업무 경력
*응시자격요건으로 쓰인 기간은 제외하고 남은 경력만 인정

• 관련분야 자격증 보유
*자격증: 산업보건지도사, 산업위생관리기술사, 인간공학기술사, 산업위생관리기사, 인간공학기사, 산업안전기사, 간호사, 산업위생관리산업기사, 산업안전산업기사
*응시자격요건 자격증 이외 자격증만 우대 조건 인정

• 한국사능력검정시험(2급이상)","• 상한액: 연 63,074천원
• 하한액: 연 30,268천원
*공무원 보수 관련 법령에 따른 수당 등은 추가 별도 지급",정규직,강원 원주시 입춘로 10,"• 공고기간 : '23. 2. 2.(목) ~ 2. 22.(수) / 21일간
• 원서접수기간 : '23. 2. 16.(목) ~ 2. 22.(수) / 7일간

• 세부사항은 첨부파일을 참고하시기 바랍니다.",https://nfs.go.kr/site/nfs/ex/bbs/View.do?cbIdx=16&bcIdx=1001812,4.0,,https://talliapp.com/image?num_images=75,0.0,2023.02.04 16:00:00,
